id,title,original_language,release_date,vote_average,vote_count,popularity,genre_ids,Genres
628900,The Contractor,en,3/10/22,6.359,874,24.971,"[28, 53]","['Action', 'Thriller']"
121606,Resolution,en,4/22/12,6.359,376,8.632,"[27, 53, 9648]","['Horror', 'Thriller', 'Mystery']"
112205,The Family,en,9/13/13,6.359,2879,29.665,"[80, 35, 28]","['Crime', 'Comedy', 'Action']"
10715,Looney Tunes: Back in Action,en,11/14/03,6.4,1481,25.108,"[16, 35, 10751]","['Animation', 'Comedy', 'Family']"
9718,Talladega Nights: The Ballad of Ricky Bobby,en,8/4/06,6.359,1644,15.492,[35],['Comedy']
345911,Lights Out,en,7/21/16,6.358,3831,25.603,[27],['Horror']
157360,In a World...,en,8/9/13,6.358,504,9.886,[35],['Comedy']
2119,Days of Thunder,en,6/27/90,6.358,1449,18.712,"[12, 28, 18]","['Adventure', 'Action', 'Drama']"
714,Tomorrow Never Dies,en,12/11/97,6.358,3019,27.963,"[12, 28, 53]","['Adventure', 'Action', 'Thriller']"
604822,Vanguard,zh,9/30/20,6.4,532,28.904,"[35, 53, 28, 12]","['Comedy', 'Thriller', 'Action', 'Adventure']"
13394,Shrek the Halls,en,11/28/07,6.357,836,31.44,"[12, 16, 35, 14, 10751]","['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Family']"
10413,Nowhere to Run,en,1/15/93,6.357,698,24.407,"[28, 18, 53, 10749]","['Action', 'Drama', 'Thriller', 'Romance']"
9785,The Invisible,en,4/27/07,6.357,533,11.995,"[14, 53, 9648]","['Fantasy', 'Thriller', 'Mystery']"
447277,The Little Mermaid,en,5/18/23,6.356,2863,103.648,"[12, 10751, 14, 10749]","['Adventure', 'Family', 'Fantasy', 'Romance']"
435615,Possessor,en,10/2/20,6.356,846,14.395,"[27, 53, 878]","['Horror', 'Thriller', 'Science Fiction']"
48231,A Dangerous Method,en,9/30/11,6.356,2026,12.753,"[18, 53]","['Drama', 'Thriller']"
463843,Sweetheart,en,1/28/19,6.355,358,12.522,[27],['Horror']
11212,Baby's Day Out,en,7/1/94,6.355,1305,55.666,"[35, 12, 10751, 80, 18]","['Comedy', 'Adventure', 'Family', 'Crime', 'Drama']"
4247,Scary Movie,en,7/7/00,6.355,6825,75.207,[35],['Comedy']
2642,Two Weeks Notice,en,12/19/02,6.355,1996,17.837,"[35, 10749]","['Comedy', 'Romance']"
2642,Two Weeks Notice,en,12/19/02,6.355,1996,17.837,"[35, 10749]","['Comedy', 'Romance']"
1268,Mr. Bean's Holiday,en,3/22/07,6.355,2807,25.756,"[10751, 35]","['Family', 'Comedy']"
746333,Superwho?,fr,2/2/22,6.354,489,22.192,"[35, 28, 10751]","['Comedy', 'Action', 'Family']"
387893,Ice Age: The Great Egg-Scapade,en,3/19/16,6.354,460,17.256,"[12, 16, 35, 10751, 10770]","['Adventure', 'Animation', 'Comedy', 'Family', 'TV Movie']"
179538,Witching & Bitching,es,9/20/13,6.354,627,9.97,"[35, 27]","['Comedy', 'Horror']"
82525,Savages,en,7/6/12,6.354,2117,15.262,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']"
920081,Megaboa,en,11/26/21,6.353,460,63.737,"[28, 27, 878]","['Action', 'Horror', 'Science Fiction']"
118293,The Suicide Shop,fr,9/26/12,6.353,587,9.125,"[35, 16, 10402]","['Comedy', 'Animation', 'Music']"
13154,Showdown in Little Tokyo,en,8/23/91,6.353,463,17.039,"[28, 35, 80]","['Action', 'Comedy', 'Crime']"
9902,Wrong Turn,en,5/30/03,6.352,2644,91.064,"[27, 53]","['Horror', 'Thriller']"
9472,DodgeBall: A True Underdog Story,en,6/18/04,6.353,3426,22.532,[35],['Comedy']
8999,Derailed,en,11/11/05,6.353,1006,12.359,"[18, 53]","['Drama', 'Thriller']"
6637,National Treasure: Book of Secrets,en,12/13/07,6.354,5057,24.503,"[28, 12, 9648, 53]","['Action', 'Adventure', 'Mystery', 'Thriller']"
623491,The Babysitter: Killer Queen,en,9/10/20,6.351,1604,17.755,"[35, 27]","['Comedy', 'Horror']"
324668,Jason Bourne,en,7/27/16,6.352,5635,32.036,"[28, 53]","['Action', 'Thriller']"
15449,La Tour Montparnasse Infernale,fr,3/28/01,6.352,843,5.9,[35],['Comedy']
10056,Killer's Kiss,en,10/1/55,6.4,531,11.57,"[53, 80, 18]","['Thriller', 'Crime', 'Drama']"
1013860,R.I.P.D. 2: Rise of the Damned,en,11/15/22,6.351,578,33.511,"[28, 35, 14]","['Action', 'Comedy', 'Fantasy']"
332567,The Shallows,en,6/24/16,6.351,5007,19.653,"[27, 18, 53]","['Horror', 'Drama', 'Thriller']"
82675,Taken 2,en,9/27/12,6.352,6536,59.948,"[28, 80, 53]","['Action', 'Crime', 'Thriller']"
11821,Doc Hollywood,en,8/2/91,6.351,600,13.339,"[35, 10749]","['Comedy', 'Romance']"
10851,Revolver,en,9/11/05,6.351,1354,18.973,"[18, 53, 80, 9648]","['Drama', 'Thriller', 'Crime', 'Mystery']"
10428,Hackers,en,9/14/95,6.4,1265,26.354,"[28, 80, 53, 18]","['Action', 'Crime', 'Thriller', 'Drama']"
759902,Hunter Hunter,en,12/18/20,6.35,301,9.922,"[27, 53, 9648]","['Horror', 'Thriller', 'Mystery']"
411999,OtherLife,en,6/16/17,6.35,406,12.885,"[878, 80, 9648]","['Science Fiction', 'Crime', 'Mystery']"
20481,Nightbreed,en,2/16/90,6.35,457,10.291,"[27, 14, 28]","['Horror', 'Fantasy', 'Action']"
18487,The Taking of Pelham 1 2 3,en,6/10/09,6.3,3049,17.959,"[80, 53, 28]","['Crime', 'Thriller', 'Action']"
8960,Hancock,en,7/1/08,6.35,9459,30.86,"[14, 28]","['Fantasy', 'Action']"
7220,The Punisher,en,4/15/04,6.3,2778,34.704,"[28, 80, 18]","['Action', 'Crime', 'Drama']"
602545,Into the Labyrinth,it,10/30/19,6.349,497,8.661,"[53, 9648]","['Thriller', 'Mystery']"
503616,Second Act,en,11/22/18,6.349,1175,17.1,"[10749, 35]","['Romance', 'Comedy']"
14114,You Got Served,en,1/30/04,6.349,420,20.985,"[10402, 18]","['Music', 'Drama']"
12201,Edge of Darkness,en,1/28/10,6.349,1503,18.725,"[80, 18, 9648, 53]","['Crime', 'Drama', 'Mystery', 'Thriller']"
11852,The Hot Chick,en,12/13/02,6.349,1970,36.831,"[35, 14]","['Comedy', 'Fantasy']"
11653,The Myth,zh,5/11/05,6.349,362,19.015,"[28, 12, 35, 18, 14]","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']"
993784,Lisa Frankenstein,en,2/7/24,6.348,319,24.876,"[35, 27, 10749]","['Comedy', 'Horror', 'Romance']"
202575,The House of Magic,en,12/24/13,6.346,340,27.197,"[10751, 14, 16, 12]","['Family', 'Fantasy', 'Animation', 'Adventure']"
134597,The Collection,en,11/30/12,6.346,999,23.418,"[27, 53]","['Horror', 'Thriller']"
10847,Lord of the Flies,en,3/16/90,6.346,537,12.378,"[12, 18, 53]","['Adventure', 'Drama', 'Thriller']"
524369,The Many Saints of Newark,en,9/22/21,6.3,646,16.692,"[80, 18]","['Crime', 'Drama']"
521034,The Secret Garden,en,7/8/20,6.345,572,12.246,"[10751, 14, 18]","['Family', 'Fantasy', 'Drama']"
408033,Tamara,fr,10/26/16,6.345,635,7.802,[35],['Comedy']
76163,The Expendables 2,en,8/8/12,6.3,6636,36.36,"[28, 12, 53]","['Action', 'Adventure', 'Thriller']"
18086,Fright Night Part 2,en,4/7/88,6.345,374,14.721,"[27, 35]","['Horror', 'Comedy']"
6951,Turner & Hooch,en,7/28/89,6.3,1274,12.078,"[28, 35, 53, 80, 10751]","['Action', 'Comedy', 'Thriller', 'Crime', 'Family']"
715123,Books of Blood,en,10/7/20,6.34,423,13.564,"[27, 878]","['Horror', 'Science Fiction']"
315880,Correspondence,it,1/14/16,6.344,392,6.262,"[18, 10749]","['Drama', 'Romance']"
250225,The Duke of Burgundy,en,10/18/14,6.3,321,11.759,"[18, 9648, 10749]","['Drama', 'Mystery', 'Romance']"
9501,Crying Freeman,en,4/23/95,6.344,315,11.215,"[28, 80]","['Action', 'Crime']"
838330,Not Okay,en,7/29/22,6.343,430,12.257,"[35, 18]","['Comedy', 'Drama']"
574060,Gunpowder Milkshake,en,7/14/21,6.343,980,18.961,"[28, 80, 53]","['Action', 'Crime', 'Thriller']"
509635,Alone,en,9/10/20,6.345,705,23.066,"[53, 27]","['Thriller', 'Horror']"
8197,Midnight in the Garden of Good and Evil,en,11/21/97,6.343,562,12.094,"[9648, 80, 18]","['Mystery', 'Crime', 'Drama']"
7512,Idiocracy,en,9/1/06,6.343,2920,44.595,"[35, 878, 12]","['Comedy', 'Science Fiction', 'Adventure']"
2026,Hostage,en,3/10/05,6.3,1573,23.393,"[28, 53, 80]","['Action', 'Thriller', 'Crime']"
631843,Old,en,7/21/21,6.342,4340,43.564,"[53, 9648, 27]","['Thriller', 'Mystery', 'Horror']"
539649,The Lie,en,9/13/18,6.342,707,14.527,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']"
509967,6 Underground,en,12/10/19,6.342,4660,31.772,"[28, 35, 53]","['Action', 'Comedy', 'Thriller']"
438808,White Boy Rick,en,9/14/18,6.342,1051,16.24,"[80, 18]","['Crime', 'Drama']"
84188,Compliance,en,8/23/12,6.342,665,12.035,"[18, 53]","['Drama', 'Thriller']"
11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",en,3/30/84,6.3,452,22.058,"[12, 18, 28, 10749]","['Adventure', 'Drama', 'Action', 'Romance']"
4478,Indecent Proposal,en,4/7/93,6.341,1387,55.746,"[10749, 18]","['Romance', 'Drama']"
76122,Marvel One-Shot: The Consultant,en,9/13/11,6.341,534,11.403,"[12, 14, 878, 28]","['Adventure', 'Fantasy', 'Science Fiction', 'Action']"
381034,I Am Not a Serial Killer,en,8/26/16,6.34,474,5.622,"[18, 27, 9648, 53]","['Drama', 'Horror', 'Mystery', 'Thriller']"
320028,An Italian Name,it,1/22/15,6.34,326,3.894,[35],['Comedy']
36968,Life-Size,en,3/5/00,6.3,399,13.365,"[10770, 10751, 35, 14]","['TV Movie', 'Family', 'Comedy', 'Fantasy']"
4614,The Sum of All Fears,en,5/31/02,6.34,1681,20.895,"[53, 28, 18]","['Thriller', 'Action', 'Drama']"
124905,Godzilla,en,5/14/14,6.3,9015,55.615,"[28, 18, 878]","['Action', 'Drama', 'Science Fiction']"
86555,Take This Waltz,en,11/25/11,6.339,344,6.745,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']"
77866,Contraband,en,1/12/12,6.339,2029,16.492,"[53, 28, 18, 80]","['Thriller', 'Action', 'Drama', 'Crime']"
13679,Kirikou and the Wild Beasts,fr,12/7/05,6.339,301,8.951,"[12, 16, 10751, 14]","['Adventure', 'Animation', 'Family', 'Fantasy']"
11560,High Crimes,en,4/5/02,6.3,769,19.431,"[18, 9648, 53, 80]","['Drama', 'Mystery', 'Thriller', 'Crime']"
10951,Gorgeous,cn,2/12/99,6.339,358,18.258,"[12, 28, 35, 10749]","['Adventure', 'Action', 'Comedy', 'Romance']"
2043,Along Came a Spider,en,4/6/01,6.339,1815,30.499,"[80, 9648, 53, 28]","['Crime', 'Mystery', 'Thriller', 'Action']"
413362,"Roman J. Israel, Esq.",en,11/17/17,6.338,1242,12.556,"[18, 80, 53]","['Drama', 'Crime', 'Thriller']"
38357,Morning Glory,en,11/10/10,6.339,1461,10.805,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']"
23631,Machete,en,9/1/10,6.338,3234,25.826,"[28, 35, 53]","['Action', 'Comedy', 'Thriller']"
2667,The Blair Witch Project,en,7/14/99,6.338,4749,29.016,"[27, 9648]","['Horror', 'Mystery']"
269148,Samba,fr,10/15/14,6.3,930,7.332,"[18, 35]","['Drama', 'Comedy']"
13600,City of Ember,en,10/7/08,6.337,1704,19.243,"[12, 10751, 14]","['Adventure', 'Family', 'Fantasy']"
12403,A Perfect Getaway,en,6/8/09,6.338,1238,19.528,"[53, 9648, 12]","['Thriller', 'Mystery', 'Adventure']"
2267,The Last Mimzy,en,2/9/07,6.337,448,10.707,"[18, 878, 12]","['Drama', 'Science Fiction', 'Adventure']"
11096,Hide and Seek,en,1/27/05,6.336,1538,17.915,"[27, 9648]","['Horror', 'Mystery']"
8965,Atlantis: Milo's Return,en,2/25/03,6.336,3815,19.1,"[14, 16, 878, 10751, 28]","['Fantasy', 'Animation', 'Science Fiction', 'Family', 'Action']"
877269,Strange World,en,11/23/22,6.3,1228,22.172,"[16, 10751, 12, 878, 14]","['Animation', 'Family', 'Adventure', 'Science Fiction', 'Fantasy']"
415401,The Party,en,7/27/17,6.335,525,6.815,"[35, 18]","['Comedy', 'Drama']"
392142,Max & Leon,fr,11/1/16,6.335,775,6.821,"[35, 10752, 12]","['Comedy', 'War', 'Adventure']"
9584,Convoy,en,6/27/78,6.335,363,12.699,"[28, 35, 18]","['Action', 'Comedy', 'Drama']"
549294,Synchronic,en,10/23/20,6.334,920,11.066,"[18, 27, 878, 53]","['Drama', 'Horror', 'Science Fiction', 'Thriller']"
340837,A Cure for Wellness,en,2/15/17,6.334,3780,19.802,"[27, 9648, 878]","['Horror', 'Mystery', 'Science Fiction']"
477489,Just a Breath Away,fr,4/4/18,6.3,771,11.451,"[18, 878, 53]","['Drama', 'Science Fiction', 'Thriller']"
46929,Fun and Fancy Free,en,9/27/47,6.3,463,13.684,"[16, 10402]","['Animation', 'Music']"
15596,Back to School,en,6/13/86,6.3,422,17.972,[35],['Comedy']
203739,Vampire Academy,en,2/7/14,6.332,1720,31.172,"[35, 28, 14]","['Comedy', 'Action', 'Fantasy']"
169917,A Walk Among the Tombstones,en,9/18/14,6.332,2769,43.055,"[80, 18, 9648, 53]","['Crime', 'Drama', 'Mystery', 'Thriller']"
1247,The Good Shepherd,en,12/11/06,6.332,1126,12.512,"[18, 53, 36]","['Drama', 'Thriller', 'History']"
73873,Albert Nobbs,en,12/21/11,6.331,464,6.507,[18],['Drama']
49526,Premium Rush,en,8/24/12,6.331,2084,11.327,"[80, 28, 53]","['Crime', 'Action', 'Thriller']"
21778,RRRrrrr!!!,fr,1/28/04,6.331,1148,17.563,[35],['Comedy']
11232,Kate & Leopold,en,12/25/01,6.331,1323,18.484,"[10749, 35, 14]","['Romance', 'Comedy', 'Fantasy']"
848326,Rebel Moon - Part One: A Child of Fire,en,12/15/23,6.329,2057,80.218,"[878, 18, 28]","['Science Fiction', 'Drama', 'Action']"
602269,The Little Things,en,1/28/21,6.33,2430,20.144,"[18, 80, 53]","['Drama', 'Crime', 'Thriller']"
22582,Tom and Jerry: The Movie,en,10/1/92,6.33,572,14.334,"[16, 35, 10751, 10402]","['Animation', 'Comedy', 'Family', 'Music']"
9407,Red Corner,en,10/30/97,6.33,353,12.627,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']"
728526,Encounter,en,12/3/21,6.329,420,11.964,"[878, 9648, 53, 18]","['Science Fiction', 'Mystery', 'Thriller', 'Drama']"
640146,Ant-Man and the Wasp: Quantumania,en,2/15/23,6.329,4885,70.533,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']"
298312,The Visit,en,9/10/15,6.329,4664,31.954,"[27, 9648]","['Horror', 'Mystery']"
11232,Kate & Leopold,en,12/25/01,6.331,1323,18.484,"[10749, 35, 14]","['Romance', 'Comedy', 'Fantasy']"
9777,Proof,en,9/5/05,6.3,659,9.289,"[18, 9648]","['Drama', 'Mystery']"
478820,The Emperor of Paris,fr,12/19/18,6.328,480,13.533,"[18, 80, 53]","['Drama', 'Crime', 'Thriller']"
38117,Beastly,en,1/21/11,6.328,2730,24.265,"[18, 14, 10749]","['Drama', 'Fantasy', 'Romance']"
10764,Quantum of Solace,en,10/29/08,6.328,7742,37.323,"[12, 28, 53, 80]","['Adventure', 'Action', 'Thriller', 'Crime']"
680860,I Want You Back,en,2/10/22,6.312,314,11.836,"[35, 10749]","['Comedy', 'Romance']"
449574,Godzilla: Planet of the Monsters,ja,11/17/17,6.3,483,13.547,"[16, 28, 878]","['Animation', 'Action', 'Science Fiction']"
379862,Return,en,11/28/15,6.327,768,7.081,[27],['Horror']
11215,Baby Boom,en,10/7/87,6.3,352,11.914,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']"
986070,The Wrath of Becky,en,5/26/23,6.326,310,34.965,"[28, 27, 53]","['Action', 'Horror', 'Thriller']"
429415,Extinction,en,1/18/20,6.3,667,20.572,"[28, 18, 878, 53]","['Action', 'Drama', 'Science Fiction', 'Thriller']"
406759,Moonfall,en,2/3/22,6.326,3054,42.757,"[878, 12, 28]","['Science Fiction', 'Adventure', 'Action']"
2116,Out of Time,en,10/3/03,6.326,1130,11.079,"[53, 80, 18]","['Thriller', 'Crime', 'Drama']"
625450,Tall Girl,en,9/13/19,6.325,1854,21.244,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
27813,Basket Case,en,4/2/82,6.325,402,7.251,"[35, 27]","['Comedy', 'Horror']"
700,Octopussy,en,6/5/83,6.325,1929,18.96,"[12, 28, 53]","['Adventure', 'Action', 'Thriller']"
527660,"Yes, God, Yes",en,7/24/20,6.3,514,11.826,"[18, 35]","['Drama', 'Comedy']"
115210,Stitches,en,10/5/12,6.324,406,13.03,[27],['Horror']
44244,Camp Rock 2: The Final Jam,en,9/17/10,6.324,1497,12.029,"[35, 10402, 10770]","['Comedy', 'Music', 'TV Movie']"
22824,The Fourth Kind,en,11/5/09,6.324,1678,27.913,"[9648, 878, 53]","['Mystery', 'Science Fiction', 'Thriller']"
10028,Honey,en,11/24/03,6.324,1153,22.312,"[10402, 18, 10749]","['Music', 'Drama', 'Romance']"
49529,John Carter,en,3/7/12,6.324,5532,48.869,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']"
11114,Pete's Dragon,en,11/3/77,6.323,659,17.491,"[14, 16, 35, 10751]","['Fantasy', 'Animation', 'Comedy', 'Family']"
9964,Bad Taste,en,12/1/87,6.323,805,9.268,"[28, 35, 27, 878]","['Action', 'Comedy', 'Horror', 'Science Fiction']"
430231,The Endless,en,11/5/17,6.322,1061,14.362,"[878, 27, 53]","['Science Fiction', 'Horror', 'Thriller']"
31867,Repo Men,en,3/18/10,6.322,1879,12.117,"[28, 878, 53, 80]","['Action', 'Science Fiction', 'Thriller', 'Crime']"
26170,Coogan's Bluff,en,10/2/68,6.322,321,13.292,"[28, 80, 18, 53]","['Action', 'Crime', 'Drama', 'Thriller']"
9335,Transporter 2,en,8/3/05,6.3,3531,34.827,"[28, 53, 80]","['Action', 'Thriller', 'Crime']"
8839,Casper,en,5/26/95,6.3,4524,38.416,"[14, 35, 10751]","['Fantasy', 'Comedy', 'Family']"
4728,The Gendarme in New York,fr,10/28/65,6.3,496,14.628,[35],['Comedy']
1049,Sommersby,en,2/5/93,6.322,369,15.463,"[18, 53, 9648, 10749]","['Drama', 'Thriller', 'Mystery', 'Romance']"
420648,The Bar,es,2/15/17,6.321,1288,9.325,"[27, 53, 35]","['Horror', 'Thriller', 'Comedy']"
331836,Babysitting 2,fr,12/2/15,6.32,1322,9.091,[35],['Comedy']
11034,The Great Gatsby,en,3/27/74,6.3,467,15.46,"[18, 10749]","['Drama', 'Romance']"
10358,Zack and Miri Make a Porno,en,9/18/08,6.321,2370,31.604,"[35, 10749]","['Comedy', 'Romance']"
331836,Babysitting 2,fr,12/2/15,6.32,1322,9.091,[35],['Comedy']
181812,Star Wars: The Rise of Skywalker,en,12/18/19,6.319,9772,115.631,"[12, 28, 878]","['Adventure', 'Action', 'Science Fiction']"
14177,Beauty Shop,en,4/22/05,6.319,492,16.321,"[35, 10749]","['Comedy', 'Romance']"
511987,Crawl,en,7/11/19,6.3,3054,25.136,"[27, 53]","['Horror', 'Thriller']"
145220,Muppets Most Wanted,en,3/20/14,6.3,804,17.2,"[35, 12, 80, 10751]","['Comedy', 'Adventure', 'Crime', 'Family']"
52520,Underworld: Awakening,en,1/19/12,6.318,4009,41.583,"[14, 28, 27]","['Fantasy', 'Action', 'Horror']"
10314,She's All That,en,1/29/99,6.318,2048,28.762,"[35, 10749]","['Comedy', 'Romance']"
9273,Ace Ventura: When Nature Calls,en,11/10/95,6.3,4085,30.841,"[80, 35, 12]","['Crime', 'Comedy', 'Adventure']"
9101,Down Periscope,en,3/1/96,6.318,431,13.512,[35],['Comedy']
1086372,Return,hy,7/2/72,6.3,548,5.799,[18],['Drama']
447200,Skyscraper,en,7/11/18,6.317,4906,22.701,"[28, 53, 12]","['Action', 'Thriller', 'Adventure']"
431530,A Bad Moms Christmas,en,8/4/17,6.317,2037,15.099,[35],['Comedy']
326423,Barbershop: The Next Cut,en,4/15/16,6.3,447,18.769,"[35, 18]","['Comedy', 'Drama']"
257445,Goosebumps,en,8/5/15,6.317,3708,35.356,"[12, 27, 35]","['Adventure', 'Horror', 'Comedy']"
478860,Proxima,fr,11/27/19,6.3,392,10.048,[18],['Drama']
355547,The Star,en,11/15/17,6.316,527,11.324,"[35, 12, 16, 10751, 14]","['Comedy', 'Adventure', 'Animation', 'Family', 'Fantasy']"
145135,Dark Skies,en,2/21/13,6.316,1749,15.184,"[878, 53, 27]","['Science Fiction', 'Thriller', 'Horror']"
41283,Faster,en,11/23/10,6.3,1863,17.913,"[80, 18, 28, 53]","['Crime', 'Drama', 'Action', 'Thriller']"
9043,The Family Stone,en,12/15/05,6.316,937,9.871,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
429351,12 Strong,en,1/18/18,6.315,2915,24.15,"[10752, 18, 28, 36]","['War', 'Drama', 'Action', 'History']"
15239,The Toxic Avenger,en,5/15/84,6.315,536,17.66,"[35, 27, 878]","['Comedy', 'Horror', 'Science Fiction']"
26515,Pumpkinhead,en,6/9/88,6.314,449,12.873,"[14, 27]","['Fantasy', 'Horror']"
836466,Return,en,6/10/20,6.313,1134,5.199,[16],['Animation']
407439,Mary Magdalene,en,3/15/18,6.312,512,20.187,"[18, 36]","['Drama', 'History']"
399361,Triple Frontier,en,3/6/19,6.312,3131,23.741,"[28, 53, 80, 12]","['Action', 'Thriller', 'Crime', 'Adventure']"
333669,Bastille Day,en,4/22/16,6.312,1337,12.861,[28],['Action']
152599,The Immigrant,en,11/27/13,6.3,809,20.734,"[18, 10749]","['Drama', 'Romance']"
137116,Smurfs: The Lost Village,en,3/23/17,6.312,1413,26.888,"[16, 10751, 12, 35]","['Animation', 'Family', 'Adventure', 'Comedy']"
5289,Chaos,en,1/17/05,6.3,1020,10.886,"[18, 28, 80]","['Drama', 'Action', 'Crime']"
458344,"Juliet, Naked",en,8/16/18,6.3,468,13.008,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
79643,Anche se è amore non si vede,it,11/23/11,6.311,351,4.542,[35],['Comedy']
60599,Arbitrage,en,9/14/12,6.311,837,11.461,"[18, 53]","['Drama', 'Thriller']"
30923,Alice in Wonderland,en,2/28/99,6.3,334,14.392,"[14, 10751]","['Fantasy', 'Family']"
1649,Bill & Ted's Bogus Journey,en,7/19/91,6.3,1187,21.11,"[12, 35, 878]","['Adventure', 'Comedy', 'Science Fiction']"
758009,Shotgun Wedding,en,12/28/22,6.31,1142,33.12,"[28, 35, 10749]","['Action', 'Comedy', 'Romance']"
505379,Rebecca,en,10/16/20,6.31,1067,11.229,"[10749, 18, 9648, 53]","['Romance', 'Drama', 'Mystery', 'Thriller']"
296099,Vacation,en,7/28/15,6.31,3662,38.701,[35],['Comedy']
283227,A Little Chaos,en,3/26/15,6.31,649,11.821,"[18, 10749]","['Drama', 'Romance']"
28355,Case 39,en,8/13/09,6.31,2191,15.697,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']"
18892,Jawbreaker,en,1/30/99,6.31,517,16.717,"[35, 80]","['Comedy', 'Crime']"
4953,Be Kind Rewind,en,1/20/08,6.31,1315,7.361,"[18, 35]","['Drama', 'Comedy']"
87421,Riddick,en,9/2/13,6.309,4001,29.855,"[878, 28, 53]","['Science Fiction', 'Action', 'Thriller']"
16577,Astro Boy,en,10/15/09,6.309,1498,29.324,"[16, 28, 10751, 878]","['Animation', 'Action', 'Family', 'Science Fiction']"
7737,Resident Evil: Extinction,en,9/20/07,6.31,4089,11.014,"[27, 28, 878]","['Horror', 'Action', 'Science Fiction']"
455,Bend It Like Beckham,en,4/11/02,6.309,1859,13.793,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
567690,Dear Evan Hansen,en,9/24/21,6.3,317,16.299,[18],['Drama']
27581,The Other Guys,en,8/6/10,6.308,4106,24.037,"[28, 35, 80]","['Action', 'Comedy', 'Crime']"
16996,17 Again,en,3/11/09,6.308,5056,39.804,"[35, 14, 18, 10749]","['Comedy', 'Fantasy', 'Drama', 'Romance']"
11358,Walking Tall,en,4/2/04,6.308,1464,24.825,"[12, 18, 28, 53]","['Adventure', 'Drama', 'Action', 'Thriller']"
11088,Heist,en,11/9/01,6.308,531,18.648,"[28, 80, 18, 53]","['Action', 'Crime', 'Drama', 'Thriller']"
10431,War,en,8/24/07,6.3,1719,27.915,"[28, 53]","['Action', 'Thriller']"
1041613,Immaculate,en,3/20/24,6.306,1049,159.209,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']"
462919,Sierra Burgess Is a Loser,en,9/7/18,6.307,3397,8.962,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
82650,Diary of a Wimpy Kid: Dog Days,en,8/2/12,6.307,942,16.752,"[35, 10751]","['Comedy', 'Family']"
179,The Interpreter,en,4/8/05,6.307,1403,26.25,"[80, 53]","['Crime', 'Thriller']"
270938,Falcon Rising,en,9/5/14,6.306,330,11.126,"[12, 28]","['Adventure', 'Action']"
214756,Ted 2,en,6/25/15,6.306,7364,83.685,"[35, 14]","['Comedy', 'Fantasy']"
146721,Carne,es,10/24/68,6.3,520,7.431,[18],['Drama']
83186,Wrong,en,9/5/12,6.306,333,6.361,"[35, 9648]","['Comedy', 'Mystery']"
